code,md5
05191,da644f767aaad82458d4874042b45815
05200,de8703e9eb6ab98a7913b25d3ab4cca9
05206,723272e7d1435cb20339faf965bf51b0
05212,d3282b6c29fcc1192fdc6f4f2c08e9dc
05245,b3f0071f7c6afdba0e71839522c184f0
05251,aa51bfffbcfc330f11fc8d79a0ae1c3f
05266,a27169508bcd06a79726f95c61770568
05287,03a896d3fdb3145a509259ef9c33e196
05290,b57495865a5d410749771486bc4431de
05293,779cee3aff2d4d32fdd0db0b58086b3d
05305,cf0dcad87aaabae99a6911ea3fb157dc
05323,c27b6f20de8f9df20a0d555f6860eeae
05329,c98fd1245ee7c1223b5014b6dca7ea59
05347,6c2da2a3f85201db7c2f58c9ab21b862
05353,5680fb503d088627349c41027ea18f64
05362,ddd873a56b4e9ce62d6fc056c9899ba4
05386,6463edca27ec1bde0d016fa8c94d5bbd
05392,aa9cd9dc084fec754cf059894445c5e2
05395,17b52d751a224ea8fda4a14d6a3cbebb
05425,d0d64870bb19fc1d3ea36c8de9d5e40a
05443,e11102387d88ef81cf480012b3f1cb28
05455,b482be4972132665bae3db49ec8b542d
05467,6efc5639c8c77a71d3b796dfa13be7e3
05482,920fa6c962771b916734bad691208bf3
05488,b4837716081db10dea20222b5e985877
05500,1c81a13e8a1f96ce6668bff1d3b71945
05503,b25d0fd4456eb0227d46fb64624dbb7a
05518,8685266f3c2de817002a4574574b11a8
05528,059d863832f7448b3509a1e222116569
05533,646adf8294a7c5fa145e96844c22be6f
05542,d56fde8f136e19454c45689be0e00b80
05551,314ff731f7ebfb49cb3bef67eee40e33
05563,8fac94a5d84a9900f80d960aec68f91f
05569,4af49830f2cd530fe8c96d60328475d0
05581,74ffe0c16625638fe71fb133942c333f
05587,6ce2e506d788a2d7bd334c291dde418b
05602,f2b5f4009258cd1f500b348f95fa8ffa
05605,99be7278e7451a7cc9db6f416e8fc6f9
05611,01ddd28e66b7fd5e0bd7db3a9649a38b
05620,9de2816c422f385df572b285b7404185
05632,4f6bfc11e6c85953f86a81b4427bf550
05641,3e7dc7166ad64ff0f800b5e76d0d9c02
05662,59ed40511c0d9fde3b42750123a3b121
05665,b5d31f31b31656c932e90563d0004eb8
05674,e1538fadb0fbc7b8fca8a4731a30fe6d
05680,6191a443755e1be4861d4fe0428cff93
05692,ce797fb9e1da6dd93d89e33e0cf78b1d
05707,572af600c6f83517a47628223f9d308a
05710,6d0806cd6234963dca37255edc1be1c2
05716,44d8deee3f4d4199a9ddd5b29d8d1896
05719,853e785b40d239f7c56cdc89e933b790
05722,bd38c3fb13a9a1aaf6d167c7da3e1db4
05725,6008e8833eddd973247be963f268b918
05740,f61d00dc1697462e71d4ac11feffd3a3
05746,692e25dbac17945b29f2f8167928b35b
05755,00519f182d9451d390a87193319a6c79
05773,30104147ba8786b7c47af0b94d1004c6
05776,01400cd2b35f60b75cc2a04ef79cc1e9
05788,d62de0d2fa404a2f8e2157bebc949212
05800,067bc7c325799a84cb7cbdadd7034c67
05809,b6758a486cf3fa1a48463d7939911b5c
05818,3c0dc05616d5e6b8464a4e88152c166e
05830,2ed39cb4567323d12439dabe08ea0666
05845,922dbe7972efbc8e142ea09f0a174cdc
05851,057163a7ed37a624a5f6bfeaf9bdfd4f
05857,9c4aad77ec6e510c76593765041e7c19
05860,8bfef9b10502ceb27f91e3a354c25e19
05881,4cbcdffc4b0200a60a2f36b8ec1fe0f8
05890,43e0ba093cccb7520103278fe496f438
05899,d7d4cc1525622e72c7f5465d8b055106
05908,1fd8399df546ea3b21b1c35b2953c99a
05917,5fa2cc8382ac98e3b2c644eb16dc4cb2
05923,50fd988d5390bd85b1e65f042ece45ff
05941,54a80ff965d4f01141b929814ad1b882
05953,f0d62771b1b1d55c09d8e2bc30493228
05977,c6d860816319348361bf8079a5c3e4dd
05983,d42f3474f7015c5f4f5a335605157e40
05986,aa336fb38fff8a6ad86613f38a0465f8
06001,69e0d48de82e4d932b43d733898dfe7f
06004,937be62c04caea408f1b2f142567664c
06019,c703745cdb877f4ad29c271a71a47d22
06037,c3dd2a08dc132e5e154224a72f509fe3
06040,36b61e746d42d742b0bca1887e47eab9
06046,9e1591852cbb3d674b050feab6c1f64d
06058,3d427468a55cad8b7050d0937c908892
06073,c15b51c0a707396865407600b08ebd5b
06076,2aae711f511b8dfd3bf35a4630294954
06079,966de45440876d3f4e9c3b8e24013800
06085,3e9801c64c6d724a7c8ff96a9517b39c
06091,639524aa449edcc115acac4a460dadb3
06103,24aa510ea5a0dca67d9aa45f5f91e6a6
06112,51a8168f5beae2ad91ca31580fd1eba2
06115,0a46635738a5daaf95a7921a236d911b
06124,412ec4b93fd1054a1273aaf4c5d914bc
06148,bd6baf2740f33aa20d85c64a67a54a6a
06151,b04ab95e472bed9bb0e4d004cb34ebbb
06154,5fa351eb5f1954a048bcb5ed817b22fa
06172,bfed8fbb67877341c42427cc5acf9efc
06184,578469ada1139cb2b4e72e030d6f5d4b
06187,7bb48274e4951abc4fef42d7b80b623a
06196,f1f25e6d250f0bfdcf97a03ad410d311
06211,277a25391f105329de972583761d11ad
06220,8b0720ba99881726650e2690be0edfe5
06253,15cf1eee89c8dc58a9603ffe986e5537
06280,941b922b05ff1c644564463196083024
06286,923d8d4e7a453b61595fc4874a73909e
06298,eb089d29265baeeea2117c9c01b4af6e
06313,2419755c521face265d9d908b4b44430
06316,c4dfd7930b3dccecc79cccca88716b0e
06325,a6bfdd953e657209150e06472ee4df62
06337,edb5ffec52202413b222f092369d0078
06349,5cba1810c48da86264d6d04e851f3b92
06364,c39c59274a0f58c71ad64898aad781f4
06367,09c01d0b24bb05cc2f91ededa71f7792
06376,a52c498524bf8cf73316f5ad2b3de850
06385,eb50840a6831b0721f9241335ccaae99
06391,c68ec3bb47314da494c3d9d9156579ab
06400,ed9999faf19799f4b96893b78331397e
06415,2546165dbd8faa42cde13f7b0295be66
06427,45a3046fee1412fc70787eef30290846
06436,147199c71b7e7c5b83f277dd1487b46d
06445,1ca77e2ec0025fc58a05f3e8b6706627
06457,df2b9108910f12b37368dab7529172c4
06463,8f6e1a9626b638c8fd8907c96b832934
06475,e22e8a1a08f769ed553c7342c3930351
06481,eb2a0082521d231b5c0723959b88147f
06496,f237317ace0831ed26d104406083a62e
06505,b51e667befa0ef632b484a6870c848c2
06517,2d5f6603d2a51457e1cc650c801e7c8f
06526,c5e5bdb1b38c5c6c066fd595f47e2b2b
06529,befc94bdf7af4e54922a219e3bab52e3
06541,505db2e96532e72b56a5740e79982a9f
06565,90e1fd687eb55f631510c8baeda4237b
06577,dba177a3ac7e7ace70ca0e4c220e82f4
06601,b381713f4c157684c41a871df408c005
06607,19b893d0853fa6229f7157e26f014a8f
06613,2b2949fb7bee98d6eabda7056008f677
06616,6df3af998a2ab4c4183f47c70fe143a8
06625,a9dd1e3ed090c4221cb22cfed180cfed
06637,a154a88ddae81580e289031c8b960c77
06652,7f5bfde0879ad6a85f06c2b9925921f9
06658,05a2b612a05d594443d3b677e330eb70
06661,ea54ec9de034e31d934228ddd22cdc52
06673,9274a4b6c32a373f5ec4070f32f7fcc7
06676,f5dad647f33645ff1c78f2b1007929af
06685,7f116fa915e8be33b6f3636768acc8d1
06688,bf4e94210defba7a65f4c9e7c44a46fd
06706,5adcb33dc063896f306604555283127a
06709,3913bed87fd6c8f4cd38018bfa59f856
06712,325ff88ad8e428f5659ef3090b52263d
06724,24b8af963eb83e0cd71e215cd8dc88c7
06733,0f623b44ab4c693ec21aaacc618d6b6b
06736,72cc00b88aabc3803a4d4ebcb31c18be
06757,764aaad341f865cc2a1e6afad3632be4
06760,9014b786377806e61915ba2ad5a5bb22
06778,e48dd91744fdf96512be5b4e7bcd69e3
06781,c33f2c7cf3cfdcc3c4fffe9a4ec9aafb
06793,64ff91ff9ffe220fbecf2a702d6ac9f6
06799,4c30655b731f8986ab7a9d8fdb11bfeb
06811,99bacfa088e900084891c91ad3bdc6c4
06820,099d6a19d03d5dd6a3168ccd04a1a60a
06832,dbbeff97a0c0c1c5cec0c28432ad8847
06838,ff3464bcb0570fc83a9cfce6161618de
06841,6f4b20505de9023f7b0447b375bfa26c
06856,685672afbc97516e203c186417f2faf9
06862,dbedc491f3b214b63fc968914932d503
06874,c6c2e0fe5f5bdb2b84fd829aa9641d33
06877,dfea34dff4a10f87c280d36247c75cf9
06886,14e33c7ccaf1edfce9fc491aa2baa6e5
06895,289dbd22fbf4a237c283e3b04108042c
06913,6e49528f286fd1ecd6fd6f5a0fb0f30d
06922,cfae78179e9b48cec94dd0a65ed3d69c
06931,24b46245e71c247a8632f9c08021c312
06946,38447fec8973b9da9db40ef8936a25dd
06967,c3d7a08e95f619745ca7a8fe97d61c6b
06978,37a0a7ffb357d819516a45c13dd76783
06979,804d7d099dfdd994cbfe64a09c1ec225
06985,ada098eb02932955b3f6691d10c362e3
06994,8baff64508d631dc3af341a5059bbabd
07030,3c085e369f798289883950b012499ed3
07054,e36173b2b22deb4b5abd768732f50c04
07060,a6f82b1637f8a4f7df039800c2c0eae8
07069,8571a74e8cdbcc1704df7d55adc8b603
07081,d6f634cbbf282d4e9491186a2c606e79
07090,432c43c3042487c277c82f72a03a5c98
07093,d182444cd543884626e80541d683b3c3
07114,ee7d8058357da0c5ceaa128fd8653f12
07132,ad21c1fc68caffd73ae3ab1cec2da7ca
07135,fdc4ced8de455949865fd028564eb0d6
07147,f47e0e2935d09366b6e846b765553cf7
07168,a93ac2099e5a349a5d382797f796af22
07180,c6fb96e57cee83fcbdbb8ce103138b63
07183,2176822ef33823642d60d73d0420cd2e
07192,30934af0783c909afb814aa5975fd61f
07210,cd15cd6391b0bf8350b54cca54863608
07228,c48772a4f1b0e4d09108171c063263e9
07246,43c2853254ed36f42f20b390d0613736
07264,e3603c6f3d81a2fab2ca1fd95028f988
07282,4dbab0c08ee85086e469ec7f87aeea40
07288,21f1e76defd56ba4dfb9aeea2dc285ca
07294,797d62820169c439b296daeafe24b13d
07306,e4b1e0c0bd1d0fe23efdeacc380a5897
07330,138e025cd4f0e838cfcafc0ef8a23153
07333,dc22d884d54f37a03ca657ba0315f1ee
07339,1ed62a99afd78aa0bafed25fb7bb4399
07351,ade0ca622e3f8a7885ec6e0a3b994426
07375,5e9edee01012a76cc7d70d8d582b339a
07381,90b581d0acf1122326b0554e385e3e95
07399,62f5403dca61a1b46681ac730d065f4e
07420,4aab775d6431ffcd512894711fa4485d
07432,5e75441d1bb614cb2eb455ddc35aeda7
07444,91277cd570c198984995d833f96fe7f3
07450,95699a50599f0b08885431ddac23976d
07462,042638ed983ed5d6c437728bca3c517a
07486,4ac3a8b4e2f427c1524ec88b0972ff19
07489,13176974bfeb6e77998c6da5a71324b8
07492,f1b08c9e704180c9089e25b06ba3f9d3
07498,44964d7fecbb80ed4db30b2015fdea8f
07519,4da1cfe19721414c6cffceece589bc65
07525,f95b7e09f261a5ad70e2e4ea0b63c234
07531,42ebf55cffab26f270c97d474d0b6d55
07534,8e844e429f1ebeb65115a98c8440f588
07537,296d35936db998fa3b0973bc3a0fff27
07543,235b159cfb7aeece6e26f7b7a70333a1
07552,2aefaa95c12604cfc030c46d9af658e4
07573,ae0f5be4dcb9ece4e14cce0c7d4a50b1
07582,1bee03e6df62ef65af4466d885a82042
07594,633b6f9a1826ab12757579ef7745ca4d
07603,90651e1abe0d992065b9deab51b0403d
07612,3e0917f2e9bb9e88adacde25af0dd5e2
07615,c6fe1d34238a719a8ae27d5e71b401b4
07616,d1dc595ceeabae98c18801b17ec85112
07621,ef0608926bfc63a727788fd4f7f5b63b
07627,bdeaeb5db51ab93628eaed7cb320ae65
07642,4c7c10f9aa56b4743ced4d07005ee714
07654,250ec9c8c25abc5a6a69e14126b3b657
07663,5928d18a5e0fea45359297900aa51ddb
07672,c31c64de19132825b59233e57aefc274
07681,14c48da526572602eea18aeb0aca0608
07682,ed65e6fd43560366fc051459c72d2a6e
07696,06186a94e7196edf611145d68b8400e4
07699,0bb728e3dca987197683f31b22c7c3a5
07735,a68e28020ecd65d725a6b5aae71b8743
07738,bbd97683bcada66844accdbaa1fe8087
07774,7e13f47f795443f38b99c4afa248fe56
07777,3a3f74a0a9be9b21b980eef506520c35
07795,559b8d2a22b26c8de3487fc8050a6853
07798,42f46539eb5fdf5aad921b2b4cf8c23c
07822,69c368d57b9ed3958d612b7f8bbf2b05
07840,044939ab49a69ae897244bbcd6c61200
07864,01d5afd7f2271e93caf54177d590f208
07870,efbc7a12f70703547cfc826af8665b45
07894,8119a17c0175f82564073acfd33b8073
07900,4325c5f82977774ad07311589d2f64ac
07909,6cad9e4c236ca6efce793c0582ae3bbe
07918,33b2aec951396d5a5e755063594b39af
07942,f54edcd046c3d31b11c3f946d989ad8b
07948,ab8d60245883f49cd6ac2af124e9b96c
07954,b233ec03f4e227de86d5f4e80f889bda
07969,715bd6c19be62360d9789c2ef1dafa32
07996,68df3701e20a73914572187f8ea1b3fe
07999,f22833fafd24d219e96af760924975f1
08023,f42cf3a35dc88f803df0d2014c324198
08038,18befd1e8209ff8b559cf2455e500420
08053,0d3b9ea7943abbb74e11a61e67697ecc
08071,37270a4388f893669aedbea2066eeaba
08110,195be773510a7b17034d668fc891b548
08113,1e96fcf2e2da5b219fd5d1ec03201171
08134,0812face736d6f2677b2f788b4cb772c
08143,a0770b16c798cce47b298931491d4630
08152,cb05b5754141eda5565914bc28f71325
08173,69c29ddb7bbdc9fdcb0ec9bfa1727b02
08203,d88829e9daca961d27fb01a5b3ce2e82
08209,e95c10a6c5af1225f154b80653301475
08218,7c3c9291a6427322b16296558f6c878a
08227,a8e3c843cd4a5bc50eb61a9844600bfb
08230,9bffad60c1ecfd472e224221dd2f1b7a
08236,121fa0d6b1f15e6b428844dca78460ea
08245,747059b01d93e912394b2867f95fb5c9
08254,9cee2a4c5fb164b154deda7b7cd07673
08275,a2b418552e64bc92c239032689cbaa6d
08290,54d9213bc2c255158a260f20e9a64b50
08296,fbf501132ab5b16bf4b0bd4c77c2746b
08305,6642c46d6ff39cdc356764c1812d091a
08311,ae326ccf9dcf4d50d5b05e3ba9e7a30b
08323,4b9bfc16fe9d47051dbb5df25592afc3
08338,4d85184f2bce2b7fe5859b8c8079b694
08341,4eb0491dbd89b6b3cd16fdac4e23745e
08344,c08053f2d2116732388aef152d2b5812
08377,2d99bd41ac1ee8e6b4aa0221b14c9097
08398,cb45d672ad833c16c0d0c6f1b9619747
08416,5e06902512aeac6489b4c50edd455e5d
08431,18a499331704174a91df90329db2a09f
08434,7b506cd063b7e0cf6a8d6b80b59567f5
08443,fefdc7b5d23e5e12c9bec8707af99a77
08467,c4bfc0a124e913dce2ee6f46cffb2084
08479,f9467f6830ae7cd565dcc0cf53538af6
08494,ba72bccb5ae5dcf841b5987bfe19e182
08500,f702e434d7e4ce99e36ce1ee32456441
08515,0b336be15f9ba3d6b00ea366e23ec424
08521,014f7978081233935086d68b061e7144
08527,58187a8ea2122d638db657d7f30e8eb0
08542,4f187c526f9ce8ec4e005148c5c9d4a5
08545,4390b838b3403cfacce747dab57747c7
08560,a40ec5a1b61ed54e0d066a75f4f49706
08566,c53b03de67fb6dc5eed983372035fd4e
08584,104ddb3fb121f16eee82c8316d5aef20
08590,b07d950fc8fd21966ae75c1677d8ab38
08593,0ea83f8ca099ae8e9d8742c8aa022cc3
08611,5fc7c2a0cd97814da78699a135e631a5
08614,d7237458e00de3d24eb14085d6cfa935
08620,b986e5122f97bc2fe667d2a27493d7e7
08632,605b86bc43db1e4b9d8952d48e71eed4
08635,6821510b4e3108ce62d732135677c3ff
08656,631454ffd948b63dca1de3d2fd8ec179
08662,56afe3d38902fa56295c63d084857248
08674,0e14f89cfa66a8b4cd30281f4a6c6228
08686,8aa42325040920763e48e06670fe0062
08707,9fc1e224797e2c835836c736e1efa74f
08716,b2db80e05f8cdcc8d2b0141a46ceffd6
08740,d3e19d0d08036f28e67c7880340bb271
08746,2f2f6d9b421aa3529fdb544dfe193065
08761,c340dfc1da8cc9878b48632652012832
08770,387923d9b548a912949a5b969b76a719
08773,1ffc212d3a2651be53a72da117f0c16a
08782,afdfdbf5ff1d5aa69d660abeb882e7b4
08788,788a0dfb223c94dd17461ded74b3823f
08812,10e3508b2be7afb24501b04bacacae48
08824,19ad61f042df03e65b5e7c7f49d35b5c
08842,e21c72fde2d73b30ceea767c1c64a8f2
08848,2426cd6037741d0dc656a307ac7286a6
08866,b5c03119ae427f8e98525c8d781d515a
08869,b97ed4c0ee8987797b9cd8e5bdb54012
08872,5c6e798b36099ad385f8c7af4776c2ad
08896,9146c85242e574296e5afed48e8f7c55
08905,912b8216a14200cb89213a09cc6a3352
08911,329181463b12123da8b89c7c24571e52
08914,b0aebcccef6ec88ee7ed44aaab95444d
08923,acb5aa1285aeb97d40ac5daa29c08e1a
08935,8f143a03a9bc2360d2f62a905d64ec5c
08944,14609b34f95e1dcffbef170c398a89c9
08950,5259163cf05eaf71f509525aa1847c6c
08971,6d201d57a890f1a8f7e8f5c8e3163648
08974,433cd83a4a3c31ab760a372b868c93da
08980,adc9eae08d3aa856894317abb250902a
08995,cf58100e54431be7015bd59be593af2f
09022,ffd2c56a8313f8b4ea0d1dc5eab5c796
09025,ee6c728936b25dc2cf57d5df89287eaa
09040,269df60490e832e96b4ade2db443bfad
09043,6539da07b735b8403b496304d3670fbf
09052,2251a52bb25559c3a364b735a3c657b2
09064,f5b7b487d970a9093181e063edea3c43
09076,1a03b988735676549018a52308bab738
09079,40f20a7cac0179b0aae3e784705d2638
09100,b1e5303a2e7fdbbbcdb0925986c499a9
09106,a8567b21806cee759d51d1cdc8a68bdf
09112,b140b5ea9525ca26f3c2567b333c68d4
09154,545f8db7c089f22ceb1e8f35bb66511b
09169,0fc69e8068fcaecd374f05a7bc881aff
09187,ee1c0a846a92de7ba08efa0b65127f11
09190,3b90a8b817498ed2058bb9a6f58ae029
09193,8abbb5ed632fbac3e1220d451be3333e
09202,0aa1a5a0c9b7f91b814b1800478b296e
09205,6a7f1354fea05dbf5bdb28c70a81dad2
09208,b78ecb98f671aac2f1e708380d8b25b3
09238,76fff212e07bf3562147b5ccd35d7ce5
09247,26db2335777e250196a9c91f0a7e01a3
09253,1c535d696cf6c1ccf2cdd1493e72e0b6
09265,74887bbdb76a188adc32f5348d2ca1fc
09286,e970eb3c94e16350089858ca8274361f
09292,deeca22006b5187a076a1f4c935dd443
09295,4846ac54a9fa3d1609f5d1d4e6610a95
09301,3152d8718a3cc5680509b7edfcf074c4
09313,79fb5007420c097ae213efd048a8d51e
09319,ce04aeb501573c4f2111ae4a059515b9
09325,9d17b6deea92e9337a8b327e6437fb13
09334,b56ba8f9f36196e19be2656f6298f501
09340,1b6a5490204795f44d1cb7495238ea55
09343,26ad62ef6acbee778bf327d5c0e1f1f3
09349,6eab830c5af381e4a839a0c599c8dd36
09367,1a4232b90de4436c3385eec922e1abb3
09370,f82d99cbfb8efa2062956d3bd1b1e3b8
09379,f26c5911a5a583519d91faee304f9b71
09385,75744831eec41ef8b13d096c03b12a72
09400,b5086c0f28737f136fad779e16ac5dc1
09409,16c19a0a74c8b0c544cef0d0ff860345
09427,e02fc931880dcba945661c17f7f47191
09430,0751252f1d76c02e0071e080a9621764
09433,369c9686bdb22e28e244e0c2c77387d1
09445,44985b6f9d36a5b21ae72bfa061b4bc2
09454,4b919afef445b9599a71c8198cf4aba5
09466,302e01f4ec00501f47b60768a4f90cd8
09469,c5c70f30a458988cefb41ad9f435966f
09475,ff2d13ceaf0bd4d82adacad7b53dec47
09487,254b9dbf2073b1285cb84644aac4ec68
09496,4dcdbbc6d281ae45471099b886c0a6fa
09499,879b281acf773b536b71cb29f000cc46
09523,a5f23162ca765a32d8c050207108237a
09529,81db3672032eae9689050463e9516ea2
09552,28c1beff587d914ef3fb3f98bdcfc7c4
09556,ab8aff74cfbd1ab92b568dc8de3c07fe
09562,3613d3db829959e4cd4ffddcfd27e362
09568,cb43095cbd8c271d2b7a11194f94b5f8
09574,d07d9c12d2c6dc89cda720218ecb5f5f
09604,10a49010c168b707db1bbc37e66aef75
09616,2959658d6f44f0d23470ea6519ce084a
09619,f62e2ae4bc54c6fc45dc3cdba3af5ebf
09634,2cbdc714e22b29919b959e242518ad5e
09661,ce3697180d094ada288fcbb5f12258f1
09664,15548d07693f366665c3cf24f2a5389d
09676,f51f26d67740fdd1a467e5a85f0adf27
09694,46fcbc78a4aaeceb81110e2319207a9a
09700,30a37d41e50adeea13c4f2d2c29ff406
09706,d7dbe3db8e392ff3a357daffae7ad5d4
09715,7fe5eb41eb645ad23939ad35bc75ab7a
09739,c342a6440faf762750072dada087c3cd
09772,a8ee6c707f98084588b42d7f566468c0
09784,097fd786a88480d84c24f4bdb106dc7c
09787,ed599a723b2bec18c64a2848ea1a5e7e
09817,00ac19b2706aaa584947227727424842
09832,cf4c8462d10d4a4e237094bc9911ee30
09856,ae1c8e375c563ff4d9275cbc384f51da
09871,ebdde4f8a4e0570a255b73a3945c3f6a
09877,c0f4b0064270d33fa0ef65703d2c5bb1
09886,313f03ac3d282ac6ba3dee0cf5741e25
09895,53bae61c87634e9d6a3cf61015c2f404
09910,49900a0c6582dc65c5e51b4462c7bdc6
09931,43b8129ddeed545c0b1b408f4fcd0bbf
09952,037b24e7db2984687a3db344cf4d736e
09955,14921023a3f601d696c075d1d8c6322a
09982,efd65bf4512ad79403c56799160951e4
09988,8f35f2277adc41c2f9b7ec3da5d87682
10003,ecafb3e1ba133c0edd271eb35bceeb00
10015,a76ab70ef19b6d2021861de9a81d9bdc
10030,47a108fedb33490d01cfbab01c5fe14b
10045,df4412ec816ef102972848d9687979c8
10072,353e41c3309acdc4597ed4bc0c833da3
10081,c5d38b6017f2bde1eea751d88d72d775
10096,4488d24f8d113514645e088cc3eefcf7
10114,0b9212da0285f77f663ab944900ffa87
10126,f9e6a95b3ca141d58aa47a5ef89b6242
10144,4f3e49e7dcecbe2ad317e4f1d9c646b6
10180,b2220174f18a23b0e377d6afbd8ac8ce
10183,34f8a260c5943a24a40b89a299ff0ea6
10210,b263e204c3850ffbb2fe52da65a9aa18
10231,c076c7e9ac9bd1a35c88cae86ebeab30
10237,1a029680b7e1b0aabad4e5357fa994ba
10273,2a6a82e1bd203047bda54e36349edc7c
10279,239372c80686852a3d6ff84073d05ccb
10330,ca237f5ba21057a350b348e75c240759
10342,6770de8f8ef8c7341113231339b67d43
10354,8bbd50619e7720b335dfa249ac25b2bf
10369,5bea8446d31cd3f83bbdf9017cd884e3
10402,cdb4dbcd613961543659646a0ced44e9
10417,988405943c468a9fb768d0f990684bb9
10441,da9d2f35ecefc6b25eb350330aa44a89
10459,cf3bf70dadda2980ab496e45204a66c6
10465,b5e2ecc15d79616ab2795ff661c8306c
10489,c041624d23b40d528f53b9ff8ea964d6
10507,57f8d27824bca0e6ed47c30ae1f4cce7
10525,6f5569465e3f6f855bc498b9d87bfe9b
10532,3b759278942c959e4acc5124d898ce49
10537,40c5893fbd190ca1b5ce8935b7f201c9
10543,45279f389e0c309b9c803e70cb6d9231
10546,ff5663cd1e514495de851f7a4485b790
10549,7464747494998d34eaf3cf9950d4a238
10552,d1ec8b8a5a50dd484dd5842405270cfd
10570,d0d496a77b9c99f1aebbc8c2302a5a3e
10573,b699a49d13f9c41c580d7037119031e0
10603,2f595bb815a34a9e5bae476ae0e61233
10606,f3eaf4d963b0184fb32aeeef92011582
10615,84e00877196c0a044e31d23739c3f6ad
10633,63906d99bd85fb29eb3b7a6df5ffa2f2
10642,164fcc1d02572f77ddca5060e14a0bd1
10645,6d966b8c193abdb5493b6f4e9a1f2bcc
10660,36cb46495427bf1b6a1eb4bbc2769b64
10675,8dad9c74e59845b9388fc0708a718c05
10678,c02673afcf506a483083a2e333e798d6
10705,88aca750fb50c84c3b62adc9183b1ff5
10714,9f861884ab59fc49f75d0c7b39deb1b6
10726,f36c21a15e8e0418bd0656dc81ed81cf
10729,ca8513b21b95afb62ab18a7bf6e1ef57
10744,b94140d3bed45a586f75c3d57974eabb
10750,5f11839f3f602a7a2b1b71dbba6a1780
10756,8bd17a43adcba38b1ffeb9100c6a9928
10792,d2988c31efc2d1a8976007ef7d6c7138
10804,4571bf97b5caa821a4afd3add8d9e249
10813,410cd46b5e35b050b90ab6152f0b2d9e
10816,b9b088218837b85bd00a37b7190dc0d2
10837,56b739eed6ccac62fe3e19dcb9903a81
10843,80bdd5e7e19c76859d100e47511e5805
10846,3c8c11163358c35ca16de8c75146cd0d
10882,1bc134ab2aca2808573a015f723f82dd
10888,a516314997e80a52bcd7c4689165ac3b
10891,de586b29d3386b6d8d3d62c42834a965
10903,26685fba891ed77d54a72ca6bc7fe7c1
10909,cff5aa6f8220e8fa32df11c749a411ff
10930,8a61361a2627394b8d5cb8dc6b11c505
10945,585ad90671ee1e11be363f2979c7d23a
10966,b660e0ec0260c677bf3dbca065deb283
10972,191b9828e33f116a3ec3205eceb4de6d
10993,ab8a994e88212d60a0c4357dee090faf
10999,302a5cc2d46bbf231b041aaa5500bc2e
11002,d53d8ccd221312f7537e1978cea7c55e
11020,0bf55f7fb13938f05fb3b88882757949
11050,296e993223cf8dcb6e5efbebbe0e7f61
11065,9e8a49fbb95e0f0ba2b8749ab05ade9c
11074,62232c95fbef3bb604eed8582b04817a
11086,9c828bbd5b095bc18f1ad9d84b8d9e31
11113,568e79c3b5195589d047a2b8f77b1a4d
11131,58776f5e446725c54c72f74ca7ad094e
11140,d321a162d981b2bce2ce3a181130907b
11146,8e311d26651f98233478440eda22a3cf
11164,45711d061551ef948dc57d06887aafbf
11167,b487e51c2e5aaffa8c1c5b45549c8ee6
11203,aecd3645478ec7d5487171150b82925e
11218,ad8d06a18ae649b951711854682e5705
11224,198a29c243ac2d95daed7932f851ddc2
11239,8826c54c9230fc022feec5df8585f2f1
11242,6c72969af42adde0f7e06d5762079531
11254,2827aea511854d3aeee7924d7cbef31f
11257,04ec359a441b3308d9a7aa42b2731ce7
11284,6484261332778c7510d2fd23b1797cde
11311,b2160d53fd41ab8751d6780b4570d28c
11329,78a7872002028bbdb07cfa926606d5b9
11359,a531213c444253ba510643e14638ffd3
11383,3ec744b69053574e5ec092a4843ba5d7
11407,0e07c75e766799f58f9e21b7b1152192
11411,b210060643bc039fd9ead4c56f1a92a1
11413,52ef183f7bd81618ee28f4415da6c34b
11443,973c6cadc16a141c9089ac2dd762877e
11446,402da388d0a2bd3b0f175e162f598c21
11455,8515a09bc154355ff24613714e94e1e8
11473,66b33ffef5a899149e21bf9a9f2c304e
11488,b1490d8b29b722764512f646f345821b
11503,daa9ed8452c7255b24e17e7b028a5f48
11506,d7674a5554e6e46bcc152ccd09acd48a
11533,f78b9b3449d9ce633dc5b3b424036aed
11542,bbb94d42fa6052f7db4f1ba14fe38aba
11557,5c681290ed64db7153a4b57cdc16a3c7
11560,62244b9451872f0fa671b702122749d8
11581,e997ea700327c7369dddc67879a19a24
11593,25e9531f66188b4287ae18eed23f298d
11602,d60a414397365f1e81512d9bf41177a7
11617,0825cdac56efa8e385e999e16f1d60d7
11629,83bf1db7cea742eca68adb32034159f1
11635,15126f5332a75ab5ee5026584c5b6960
11647,3f57566137bd13f4b1e5bcefc91b8fb5
11668,da4dc7b5a03c3f38fd272eb828dc32e9
11674,db28e9471485ee3febc563d1cd05993a
11680,967504e4beb7b991aee6c6fb71372251
11689,f0a12b0fe4bc8b29284aefc259d73414
11692,7a0fe13cbaa222b2f0b4b96f41f74697
11713,e51650bdd6f8db30fcdfa83002f2b902
11725,d6d247b8b8bbfb0a4aac5b9daba07e52
11728,e8f135a3de0042ea48b3ed6eae503ee5
11737,ef1b39d5472735fa1568177b19a07672
11749,6368af8d150bba68bc39e5c8180c22a8
11755,8ad4c4f9031315683bc764b93ef876d2
