"id","name_vi","name_en","aliases","category","province_code","province_en","former_province_code","status","area_ha","developer","website","geometry_type","location_accuracy","part_count","osm_ids","source","source_url","verified_on","attribute_source","geometry_observed_on","longitude","latitude"
"osm_way_875632633","Cụm công nghiệp Châu Phong",,,"industrial_cluster","24","Bac Ninh","27","unknown",48.4156737588538,,,"polygon","site",1,"osm_way_875632633","OpenStreetMap","https://www.openstreetmap.org/way/875632633",2026-08-31,"osm",2026-08-31,106.257003386561,21.1220013463077
"osm_way_661161689","Cụm Công nghiệp Đa Hội",,,"industrial_cluster","24","Bac Ninh","27","unknown",9.32724769741241,,,"polygon","site",1,"osm_way_661161689","OpenStreetMap","https://www.openstreetmap.org/way/661161689",2026-08-31,"osm",2026-08-31,105.922891113602,21.1173546961572
"osm_way_1265422060","Cụm công nghiệp đa nghề Đình Bảng",,,"industrial_cluster","24","Bac Ninh","27","unknown",14.7928681761134,,,"polygon","site",1,"osm_way_1265422060","OpenStreetMap","https://www.openstreetmap.org/way/1265422060",2026-08-31,"osm",2026-08-31,105.940343332959,21.1000539961715
"osm_way_1328569917","Cụm công nghiệp dịch vụ làng nghề Apec Đa Hội",,,"industrial_cluster","24","Bac Ninh","27","unknown",14.7154154889939,,,"polygon","site",1,"osm_way_1328569917","OpenStreetMap","https://www.openstreetmap.org/way/1328569917",2026-08-31,"osm",2026-08-31,105.920895306047,21.129776296153
"osm_way_749744617","Cụm công nghiệp Đông Thọ",,,"industrial_cluster","24","Bac Ninh","27","unknown",60.3611405360701,,,"polygon","site",1,"osm_way_749744617","OpenStreetMap","https://www.openstreetmap.org/way/749744617",2026-08-31,"osm",2026-08-31,105.94616168411,21.1793521461506
"osm_node_12672420755","Cụm Công Nghiệp Eco",,,"industrial_cluster","24","Bac Ninh","27","unknown",,,,"point","locality",1,"osm_node_12672420755","OpenStreetMap","https://www.openstreetmap.org/node/12672420755",2026-08-31,"osm",2026-08-31,106.2557329,21.1197158
"osm_way_875632670","Cụm công nghiệp Khắc Niệm",,,"industrial_cluster","24","Bac Ninh","27","unknown",118.108533879403,,,"polygon","site",1,"osm_way_875632670","OpenStreetMap","https://www.openstreetmap.org/way/875632670",2026-08-31,"osm",2026-08-31,106.07152630032,21.1518489962131
"osm_way_1462757216","Cụm Công Nghiệp Làng Nghề Đại Bái (Nghề đồng)",,,"industrial_cluster","24","Bac Ninh","27","unknown",22.6578619700866,,,"polygon","site",1,"osm_way_1462757216","OpenStreetMap","https://www.openstreetmap.org/way/1462757216",2026-08-31,"osm",2026-08-31,106.141434059896,21.0454319962768
"osm_way_1386085012","Cụm Công Nghiệp Mả Ông",,,"industrial_cluster","24","Bac Ninh","27","unknown",5.25921157131437,,,"polygon","site",1,"osm_way_1386085012","OpenStreetMap","https://www.openstreetmap.org/way/1386085012",2026-08-31,"osm",2026-08-31,105.938335282048,21.1082094961676
"osm_way_628689959","Cụm công nghiệp Phong Khê",,,"industrial_cluster","24","Bac Ninh","27","unknown",18.4435275977643,,,"polygon","site",1,"osm_way_628689959","OpenStreetMap","https://www.openstreetmap.org/way/628689959",2026-08-31,"osm",2026-08-31,106.039577932782,21.1673264961956
"osm_way_1451542942","Cụm Công Nghiệp Phú Lâm",,,"industrial_cluster","24","Bac Ninh","27","unknown",23.8930712211891,,,"polygon","site",1,"osm_way_1451542942","OpenStreetMap","https://www.openstreetmap.org/way/1451542942",2026-08-31,"osm",2026-08-31,106.025193722995,21.1686043961894
"osm_way_1461790201","Cụm Công Nghiệp Yên Lư",,,"industrial_cluster","24","Bac Ninh","27","unknown",453.133629370572,,,"polygon","site",1,"osm_way_1461790201","OpenStreetMap","https://www.openstreetmap.org/way/1461790201",2026-08-31,"osm",2026-08-31,106.199887490323,21.1932234462617
"osm_way_1459341105","KCN Quế Võ II - giai đoạn 2",,,"industrial_park","24","Bac Ninh","27","under_construction",238.709763771359,,,"polygon","site",1,"osm_way_1459341105","OpenStreetMap","https://www.openstreetmap.org/way/1459341105",2026-08-31,"osm",2026-08-31,106.259107248134,21.1262720463127
"osm_relation_18888808","KCN VSIP - Chi Lăng",,,"industrial_park","24","Bac Ninh","27","unknown",,,,"point","locality",1,"osm_relation_18888808","OpenStreetMap","https://www.openstreetmap.org/relation/18888808",2026-08-31,"osm",2026-08-31,106.0574687,21.1453136
"osm_way_642268651","Khu công nghiệp Đại Đồng - Hoàn Sơn","Dai Dong - Hoan Son Industrial Park","Dai Dong - Hoan Son Industrial Park","industrial_park","24","Bac Ninh","27","unknown",268.305566197955,,,"polygon","site",1,"osm_way_642268651","OpenStreetMap","https://www.openstreetmap.org/way/642268651",2026-08-31,"osm",2026-08-31,105.997973953663,21.1007722461954
"osm_way_597865634","Khu công nghiệp Đình Trám",,,"industrial_park","24","Bac Ninh","27","unknown",145.110267068774,,,"polygon","site",1,"osm_way_597865634","OpenStreetMap","https://www.openstreetmap.org/way/597865634",2026-08-31,"osm",2026-08-31,106.126564244781,21.2532431962116
"osm_way_1489181623","Khu Công nghiệp Gia Bình I",,,"industrial_park","24","Bac Ninh","27","unknown",316.726994024928,,,"polygon","site",1,"osm_way_1489181623","OpenStreetMap","https://www.openstreetmap.org/way/1489181623",2026-08-31,"osm",2026-08-31,106.149763627919,21.0620512462761
"osm_way_1346104850","Khu công nghiệp Gia Bình II","Gia Binh II Industrial Zone","Gia Binh II Industrial Zone","industrial_park","24","Bac Ninh","27","unknown",250.934179929249,,,"polygon","site",1,"osm_way_1346104850","OpenStreetMap","https://www.openstreetmap.org/way/1346104850",2026-08-31,"osm",2026-08-31,106.242272870924,21.089656846314
"osm_way_642268658","Khu công nghiệp Hanaka",,,"industrial_park","24","Bac Ninh","27","unknown",48.7013925869306,,,"polygon","site",1,"osm_way_642268658","OpenStreetMap","https://www.openstreetmap.org/way/642268658",2026-08-31,"osm",2026-08-31,105.95818392139,21.1207827961739
"osm_way_1157349503","Khu công nghiệp Hoà Phú",,,"industrial_park","24","Bac Ninh","27","unknown",187.119215841688,,,"polygon","site",1,"osm_way_1157349503","OpenStreetMap","https://www.openstreetmap.org/way/1157349503",2026-08-31,"osm",2026-08-31,105.965108745441,21.237282446143
"osm_way_1265422032","Khu công nghiệp Nam Sơn - Hạp Lĩnh",,,"industrial_park","24","Bac Ninh","27","unknown",166.239855037487,,,"polygon","site",1,"osm_way_1265422032","OpenStreetMap","https://www.openstreetmap.org/way/1265422032",2026-08-31,"osm",2026-08-31,106.09374320772,21.1300064962354
"osm_way_806896214","Khu công nghiệp Quang Châu",,,"industrial_park","24","Bac Ninh","27","unknown",433.498431802131,,,"polygon","site",1,"osm_way_806896214","OpenStreetMap","https://www.openstreetmap.org/way/806896214",2026-08-31,"osm",2026-08-31,106.115346237517,21.2224297462175
"osm_way_597872887","Khu công nghiệp Quế Võ","Que Vo Industrial Zone","Que Vo Industrial Zone","industrial_park","24","Bac Ninh","27","unknown",619.057603408648,,,"polygon","site",1,"osm_way_597872887","OpenStreetMap","https://www.openstreetmap.org/way/597872887",2026-08-31,"osm",2026-08-31,106.118506399396,21.1539502962292
"osm_way_597920929","Khu công nghiệp Quế Võ II",,,"industrial_park","24","Bac Ninh","27","unknown",126.881002211405,,,"polygon","site",1,"osm_way_597920929","OpenStreetMap","https://www.openstreetmap.org/way/597920929",2026-08-31,"osm",2026-08-31,106.222085346014,21.1297709962896
"osm_way_1184113104","Khu công nghiệp Quế Võ III",,,"industrial_park","24","Bac Ninh","27","unknown",139.124782527765,,,"polygon","site",1,"osm_way_1184113104","OpenStreetMap","https://www.openstreetmap.org/way/1184113104",2026-08-31,"osm",2026-08-31,106.180675237485,21.1478970962657
"osm_way_1453949602","Khu Công nghiệp Quế Võ mở rộng 2",,,"industrial_park","24","Bac Ninh","27","under_construction",173.735499878116,,,"polygon","site",1,"osm_way_1453949602","OpenStreetMap","https://www.openstreetmap.org/way/1453949602",2026-08-31,"osm",2026-08-31,106.1426300361,21.1334658462525
"osm_relation_15646446","Khu công nghiệp Song Khê - Nội Hoàng",,,"industrial_park","24","Bac Ninh","27","unknown",171.244960341663,,,"polygon","site",1,"osm_relation_15646446","OpenStreetMap","https://www.openstreetmap.org/relation/15646446",2026-08-31,"osm",2026-08-31,106.179126329217,21.2464388962371
"osm_way_1119170920","Khu công nghiệp Thuận Thành 2",,,"industrial_park","24","Bac Ninh","27","unknown",213.078214807741,,,"polygon","site",1,"osm_way_1119170920","OpenStreetMap","https://www.openstreetmap.org/way/1119170920",2026-08-31,"osm",2026-08-31,106.108766449036,21.0603018962577
"osm_way_1119170923","Khu công nghiệp Thuận Thành 3",,,"industrial_park","24","Bac Ninh","27","unknown",107.734161169531,,,"polygon","site",1,"osm_way_1119170923","OpenStreetMap","https://www.openstreetmap.org/way/1119170923",2026-08-31,"osm",2026-08-31,106.059549980781,21.0420387962393
"osm_way_1467190501","Khu công nghiệp Thuận Thành III",,,"industrial_park","24","Bac Ninh","27","unknown",294.14323694679,,,"polygon","site",1,"osm_way_1467190501","OpenStreetMap","https://www.openstreetmap.org/way/1467190501",2026-08-31,"osm",2026-08-31,106.07339518048,21.0450097462462
"osm_way_28473576","Khu công nghiệp Tiên Sơn","Tien Son Industrial Park","Tien Son Industrial Park","industrial_park","24","Bac Ninh","27","unknown",379.089387568136,,,"polygon","site",1,"osm_way_28473576","OpenStreetMap","https://www.openstreetmap.org/way/28473576",2026-08-31,"osm",2026-08-31,105.992708156202,21.1227913461906
"osm_way_704069818","Khu công nghiệp Vân Trung",,,"industrial_park","24","Bac Ninh","27","unknown",344.464402640192,,,"polygon","site",1,"osm_way_704069818","OpenStreetMap","https://www.openstreetmap.org/way/704069818",2026-08-31,"osm",2026-08-31,106.141745859037,21.242048696221
"osm_way_897187625","Khu công nghiệp Việt Hàn",,"KCN Việt Hàn","industrial_park","24","Bac Ninh","24","unknown",52.8595211535145,,,"polygon","site",2,"osm_node_8339162584|osm_way_897187625","OpenStreetMap","https://www.openstreetmap.org/way/897187625",2026-08-31,"osm",2026-08-31,106.145620483428,21.2550187462197
"osm_way_642274405","Khu công nghiệp VSIP Bắc Ninh","Vietnam-Singapore Industrial Park (VSIP Bac Ninh)","Vietnam-Singapore Industrial Park (VSIP Bac Ninh)","industrial_park","24","Bac Ninh","27","unknown",435.588286003951,,,"polygon","site",1,"osm_way_642274405","OpenStreetMap","https://www.openstreetmap.org/way/642274405",2026-08-31,"osm",2026-08-31,105.980715391501,21.0799207961953
"osm_way_875632648","Khu công nghiệp Xử lý chất thải môi trường Đồng Sài - Phù Lãng",,,"industrial_park","24","Bac Ninh","27","unknown",60.5989822185334,,,"polygon","site",1,"osm_way_875632648","OpenStreetMap","https://www.openstreetmap.org/way/875632648",2026-08-31,"osm",2026-08-31,106.235117976517,21.1571665462859
"osm_way_598146230","Khu công nghiệp Yên Phong - Giai đoạn 1","Yen Phong Industrial Zone - Phase 1","Yen Phong Industrial Zone - Phase 1","industrial_park","24","Bac Ninh","27","unknown",302.067350436563,,,"polygon","site",1,"osm_way_598146230","OpenStreetMap","https://www.openstreetmap.org/way/598146230",2026-08-31,"osm",2026-08-31,105.998853866674,21.1988116961625
"osm_way_1257183941","Khu Công Nghiệp Yên Phong II","VSIP Yen Phong II Industrial Park","VSIP Yen Phong II Industrial Park","industrial_park","24","Bac Ninh","27","unknown",326.953970514197,,,"polygon","site",2,"osm_way_1257183941|osm_way_1257183942","OpenStreetMap","https://www.openstreetmap.org/way/1257183941",2026-08-31,"osm",2026-08-31,105.924466909312,21.2213148961292
"osm_way_1257183934","Khu Công Nghiệp Yên Phong II C","Yen Phong II C Industrial Park","Yen Phong II C Industrial Park","industrial_park","24","Bac Ninh","27","unknown",174.275543401836,,,"polygon","site",1,"osm_way_1257183934","OpenStreetMap","https://www.openstreetmap.org/way/1257183934",2026-08-31,"osm",2026-08-31,105.954214603063,21.2155165961455
"osm_way_805410975","Khu công nghiệp Yên Phong mở rộng",,,"industrial_park","24","Bac Ninh","27","unknown",284.097241496795,,,"polygon","site",1,"osm_way_805410975","OpenStreetMap","https://www.openstreetmap.org/way/805410975",2026-08-31,"osm",2026-08-31,106.005069901538,21.2291400461656
"osm_way_1056385992","Cụm công nghiệp Đồng Lạng",,,"industrial_cluster","25","Phu Tho","25","unknown",35.2044791001255,,,"polygon","site",1,"osm_way_1056385992","OpenStreetMap","https://www.openstreetmap.org/way/1056385992",2026-08-31,"osm",2026-08-31,105.338801957987,21.3792398958255
"osm_way_1194204001","Cụm công nghiệp Đồng Sóc",,,"industrial_cluster","25","Phu Tho","26","unknown",89.4540310675323,,,"polygon","site",1,"osm_way_1194204001","OpenStreetMap","https://www.openstreetmap.org/way/1194204001",2026-08-31,"osm",2026-08-31,105.524427143073,21.2203807459485
"osm_way_1515828995","Cụm công nghiệp Làng nghề Thanh Lãng",,,"industrial_cluster","25","Phu Tho","26","unknown",7.55694482110126,,,"polygon","site",1,"osm_way_1515828995","OpenStreetMap","https://www.openstreetmap.org/way/1515828995",2026-08-31,"osm",2026-08-31,105.626395372969,21.2445758459889
"osm_way_818615783","Cụm công nghiệp Thổ Tang",,,"industrial_cluster","25","Phu Tho","26","unknown",17.2316546503472,,,"polygon","site",1,"osm_way_818615783","OpenStreetMap","https://www.openstreetmap.org/way/818615783",2026-08-31,"osm",2026-08-31,105.485916641594,21.2659836459202
"osm_way_772939822","Khu công nghiệp Bá Thiện",,,"industrial_park","25","Phu Tho","26","unknown",322.201060212367,,,"polygon","site",1,"osm_way_772939822","OpenStreetMap","https://www.openstreetmap.org/way/772939822",2026-08-31,"osm",2026-08-31,105.678517663477,21.327951445986
"osm_way_596051687","Khu công nghiệp Bá Thiện II",,,"industrial_park","25","Phu Tho","26","unknown",191.449549933163,,,"polygon","site",1,"osm_way_596051687","OpenStreetMap","https://www.openstreetmap.org/way/596051687",2026-08-31,"osm",2026-08-31,105.67492947422,21.3436651459812
"osm_way_596051727","Khu công nghiệp Bình Xuyên",,,"industrial_park","25","Phu Tho","26","unknown",275.611088797156,,,"polygon","site",1,"osm_way_596051727","OpenStreetMap","https://www.openstreetmap.org/way/596051727",2026-08-31,"osm",2026-08-31,105.670012238682,21.2596678460001
"osm_way_596051697","Khu công nghiệp Bình Xuyên II",,,"industrial_park","25","Phu Tho","26","unknown",39.2205854536798,,,"polygon","site",1,"osm_way_596051697","OpenStreetMap","https://www.openstreetmap.org/way/596051697",2026-08-31,"osm",2026-08-31,105.675827123777,21.3059167459931
"osm_way_628713840","Khu công nghiệp Bờ trài Sông Đà",,,"industrial_park","25","Phu Tho","17","unknown",56.8934458783793,,,"polygon","site",1,"osm_way_628713840","OpenStreetMap","https://www.openstreetmap.org/way/628713840",2026-08-31,"osm",2026-08-31,105.329552160855,20.8286235459706
"osm_way_1462470343","Khu công nghiệp Cẩm Khê",,,"industrial_park","25","Phu Tho","25","unknown",441.87178004794,,,"polygon","site",1,"osm_way_1462470343","OpenStreetMap","https://www.openstreetmap.org/way/1462470343",2026-08-31,"osm",2026-08-31,105.108287750036,21.4355702957143
"osm_way_596051675","Khu công nghiệp Khai Quang",,,"industrial_park","25","Phu Tho","26","unknown",177.099815008332,,,"polygon","site",1,"osm_way_596051675","OpenStreetMap","https://www.openstreetmap.org/way/596051675",2026-08-31,"osm",2026-08-31,105.631945627029,21.3069986959742
"osm_way_772939833","Khu công nghiệp Kim Hoa",,,"industrial_park","25","Phu Tho","26","unknown",86.2599546142526,,,"polygon","site",1,"osm_way_772939833","OpenStreetMap","https://www.openstreetmap.org/way/772939833",2026-08-31,"osm",2026-08-31,105.721515316104,21.232816096035
"osm_way_628712542","Khu công nghiệp Lương Sơn","Luong Son Industrial Park","Luong Son Industrial Park","industrial_park","25","Phu Tho","17","unknown",77.0851596789429,,,"polygon","site",1,"osm_way_628712542","OpenStreetMap","https://www.openstreetmap.org/way/628712542",2026-08-31,"osm",2026-08-31,105.544784918647,20.8859875460514
"osm_way_630404556","Khu công nghiệp Mông Hóa",,,"industrial_park","25","Phu Tho","17","unknown",41.1622711264329,,,"polygon","site",1,"osm_way_630404556","OpenStreetMap","https://www.openstreetmap.org/way/630404556",2026-08-31,"osm",2026-08-31,105.405430830512,20.9084475459841
"osm_way_596051696","Khu công nghiệp Thăng Long Vĩnh Phúc",,,"industrial_park","25","Phu Tho","26","unknown",210.353560080096,,,"polygon","site",1,"osm_way_596051696","OpenStreetMap","https://www.openstreetmap.org/way/596051696",2026-08-31,"osm",2026-08-31,105.662219957202,21.3129797459885
"osm_way_631678334","Khu công nghiệp Thuỵ Vân",,,"industrial_park","25","Phu Tho","25","unknown",282.256661770768,,,"polygon","site",1,"osm_way_631678334","OpenStreetMap","https://www.openstreetmap.org/way/631678334",2026-08-31,"osm",2026-08-31,105.344294171605,21.3388884958375
"osm_way_1056385990","Khu công nghiệp Trung Hà",,,"industrial_park","25","Phu Tho","25","unknown",61.7341623725263,,,"polygon","site",1,"osm_way_1056385990","OpenStreetMap","https://www.openstreetmap.org/way/1056385990",2026-08-31,"osm",2026-08-31,105.331191582026,21.2359228458583
"osm_way_1468130121","Cụm CN Cao An",,,"industrial_cluster","31","Hai Phong","30","unknown",129.203425741523,,,"polygon","site",1,"osm_way_1468130121","OpenStreetMap","https://www.openstreetmap.org/way/1468130121",2026-08-31,"osm",2026-08-31,106.247135129513,20.9460205463561
"osm_way_1467207665","Cụm Công Nghiệp Đoàn Tùng",,,"industrial_cluster","31","Hai Phong","30","unknown",32.8221584925648,,,"polygon","site",1,"osm_way_1467207665","OpenStreetMap","https://www.openstreetmap.org/way/1467207665",2026-08-31,"osm",2026-08-31,106.226298599444,20.8166215463794
"osm_way_697662289","Cụm công nghiệp Tân Liên A",,,"industrial_cluster","31","Hai Phong","31","unknown",57.0575300603217,,,"polygon","site",1,"osm_way_697662289","OpenStreetMap","https://www.openstreetmap.org/way/697662289",2026-08-31,"osm",2026-08-31,106.492956903868,20.7043422965352
"osm_relation_19352441","KCN VSIP Thủy Nguyên - Cầu Đăng - Xã Vĩnh Hải",,,"industrial_park","31","Hai Phong","31","unknown",,"Công ty TNHH Vận tải Thịnh Hưng",,"point","locality",1,"osm_relation_19352441","OpenStreetMap","https://www.openstreetmap.org/relation/19352441",2026-08-31,"osm",2026-08-31,106.5811455,20.770084
"osm_relation_19352137","KCN VSIP Thủy Nguyên - Trung tâm Chính trị Hành chính Thành phố - Đồ Sơn",,,"industrial_park","31","Hai Phong","31","unknown",,"Công ty TNHH Vận tải Thịnh Hưng",,"point","locality",1,"osm_relation_19352137","OpenStreetMap","https://www.openstreetmap.org/relation/19352137",2026-08-31,"osm",2026-08-31,106.737502,20.7984479
"osm_way_1183626950","Khu công nghiệp An Dương",,,"industrial_park","31","Hai Phong","30","unknown",169.810364338368,,,"polygon","site",1,"osm_way_1183626950","OpenStreetMap","https://www.openstreetmap.org/way/1183626950",2026-08-31,"osm",2026-08-31,106.566800000084,20.8814942465181
"osm_way_919395266","Khu công nghiệp Cộng Hoà",,,"industrial_park","31","Hai Phong","30","unknown",142.663377739346,,,"polygon","site",1,"osm_way_919395266","OpenStreetMap","https://www.openstreetmap.org/way/919395266",2026-08-31,"osm",2026-08-31,106.421058254371,21.1255538463815
"osm_way_597896810","Khu công nghiệp Đại An",,"KCN Đại An|Khu công nghiệp Đại An mở rộng","industrial_park","31","Hai Phong","30","unknown",316.952861008117,,,"polygon","site",3,"osm_node_481837559|osm_way_1157356621|osm_way_597896810","OpenStreetMap","https://www.openstreetmap.org/way/597896810",2026-08-31,"osm",2026-08-31,106.270556239774,20.9287929963663
"osm_way_627990023","Khu Công Nghiệp Đình Vũ","Dinh Vu Industrial Area","Dinh Vu Industrial Area|KCN Đình Vũ","industrial_park","31","Hai Phong","31","unknown",1051.15237895895,,,"polygon","site",2,"osm_node_2550835890|osm_way_627990023","OpenStreetMap","https://www.openstreetmap.org/way/627990023",2026-08-31,"osm",2026-08-31,106.774465201026,20.8267967466304
"osm_way_597913808","Khu công nghiệp Đồ Sơn",,,"industrial_park","31","Hai Phong","31","unknown",148.532196168549,,,"polygon","site",1,"osm_way_597913808","OpenStreetMap","https://www.openstreetmap.org/way/597913808",2026-08-31,"osm",2026-08-31,106.764411333068,20.7376644466487
"osm_way_1328293937","Khu công nghiệp Kỹ thuật cao An Phát",,,"industrial_park","31","Hai Phong","30","unknown",48.3232874216952,,,"polygon","site",1,"osm_way_1328293937","OpenStreetMap","https://www.openstreetmap.org/way/1328293937",2026-08-31,"osm",2026-08-31,106.286804010777,20.9392428963732
"osm_way_1328293911","Khu công nghiệp Lai Cách - Cao An",,,"industrial_park","31","Hai Phong","30","unknown",96.8475926111428,,,"polygon","site",1,"osm_way_1328293911","OpenStreetMap","https://www.openstreetmap.org/way/1328293911",2026-08-31,"osm",2026-08-31,106.263001769824,20.9406788963635
"osm_way_733047147","Khu công nghiệp Lai Vu",,,"industrial_park","31","Hai Phong","30","unknown",186.48317468127,,,"polygon","site",1,"osm_way_733047147","OpenStreetMap","https://www.openstreetmap.org/way/733047147",2026-08-31,"osm",2026-08-31,106.394121774158,20.9842960464074
"osm_way_631036815","Khu công nghiệp Nam Cầu Kiền",,,"industrial_park","31","Hai Phong","30","unknown",156.829150753145,,,"polygon","site",1,"osm_way_631036815","OpenStreetMap","https://www.openstreetmap.org/way/631036815",2026-08-31,"osm",2026-08-31,106.631112614589,20.9053451465411
"osm_way_1157356620","Khu công nghiệp Nam Sách",,,"industrial_park","31","Hai Phong","30","unknown",61.6396100570036,,,"polygon","site",1,"osm_way_1157356620","OpenStreetMap","https://www.openstreetmap.org/way/1157356620",2026-08-31,"osm",2026-08-31,106.370924933235,20.9658724464039
"osm_way_241201293","Khu công nghiệp Nhật Bản - Hải Phòng",,,"industrial_park","31","Hai Phong","30","unknown",153.759729015863,,,"polygon","site",1,"osm_way_241201293","OpenStreetMap","https://www.openstreetmap.org/way/241201293",2026-08-31,"osm",2026-08-31,106.593292267701,20.9020365965246
"osm_way_597885883","Khu công nghiệp Phúc Điền",,,"industrial_park","31","Hai Phong","30","unknown",78.2288610768062,,,"polygon","site",1,"osm_way_597885883","OpenStreetMap","https://www.openstreetmap.org/way/597885883",2026-08-31,"osm",2026-08-31,106.191180266442,20.930418746332
"osm_way_597911424","Khu công nghiệp Tân Trường",,,"industrial_park","31","Hai Phong","30","unknown",188.411179939678,,,"polygon","site",1,"osm_way_597911424","OpenStreetMap","https://www.openstreetmap.org/way/597911424",2026-08-31,"osm",2026-08-31,106.226559774761,20.9261428963497
"osm_way_1167614580","Khu công nghiệp Tiên Lãng",,,"industrial_park","31","Hai Phong","31","unknown",34.556397582592,,,"polygon","site",1,"osm_way_1167614580","OpenStreetMap","https://www.openstreetmap.org/way/1167614580",2026-08-31,"osm",2026-08-31,106.561707970176,20.738807596558
"osm_way_654588622","Khu công nghiệp Tràng Duệ",,,"industrial_park","31","Hai Phong","30","unknown",327.36269094557,,,"polygon","site",1,"osm_way_654588622","OpenStreetMap","https://www.openstreetmap.org/way/654588622",2026-08-31,"osm",2026-08-31,106.561952859306,20.8619428465272
"osm_way_631139841","Khu công nghiệp VSIP",,,"industrial_park","31","Hai Phong","31","unknown",322.844287294398,,,"polygon","site",1,"osm_way_631139841","OpenStreetMap","https://www.openstreetmap.org/way/631139841",2026-08-31,"osm",2026-08-31,106.723180416219,20.9095670965824
"osm_way_1157356622","Khu công nghiệp VSIP Hải Dương",,,"industrial_park","31","Hai Phong","30","unknown",146.84364865415,,,"polygon","site",1,"osm_way_1157356622","OpenStreetMap","https://www.openstreetmap.org/way/1157356622",2026-08-31,"osm",2026-08-31,106.173045654183,20.9338901463194
"osm_way_28475345","Cụm CN Thị Trấn Như Quỳnh",,,"industrial_cluster","33","Hung Yen","33","unknown",53.5146408747824,,,"polygon","site",1,"osm_way_28475345","OpenStreetMap","https://www.openstreetmap.org/way/28475345",2026-08-31,"osm",2026-08-31,105.976962942844,20.9923833962173
"osm_way_1486475002","Cụm công nghiệp Phạm Ngũ Lão - Nghĩa Dân",,,"industrial_cluster","33","Hung Yen","33","under_construction",76.9914473210726,,,"polygon","site",1,"osm_way_1486475002","OpenStreetMap","https://www.openstreetmap.org/way/1486475002",2026-08-31,"osm",2026-08-31,106.060496319716,20.7890028463108
"osm_relation_20298135","Cụm công nghiệp Quảng Lãng - Đặng Lễ",,,"industrial_cluster","33","Hung Yen","33","under_construction",70.5589038477,,,"polygon","site",1,"osm_relation_20298135","OpenStreetMap","https://www.openstreetmap.org/relation/20298135",2026-08-31,"osm",2026-08-31,106.067271987766,20.7910973963163
"osm_way_916474171","Khu công nghiệp Cầu Nghìn",,,"industrial_park","33","Hung Yen","34","unknown",66.6283561263979,,,"polygon","site",1,"osm_way_916474171","OpenStreetMap","https://www.openstreetmap.org/way/916474171",2026-08-31,"osm",2026-08-31,106.437319582908,20.654089746524
"osm_way_1308939939","Khu công nghiệp Dệt may Phố Nối",,"Khu Công nghiệp Dệt may Phố Nối","industrial_park","33","Hung Yen","33","unknown",97.6031548101581,,,"polygon","site",2,"osm_node_12750082813|osm_way_1308939939","OpenStreetMap","https://www.openstreetmap.org/way/1308939939",2026-08-31,"osm",2026-08-31,106.07219950154,20.92286359628
"osm_way_484379376","Khu công nghiệp Gia Lễ",,,"industrial_park","33","Hung Yen","34","unknown",78.4389473819726,,,"polygon","site",1,"osm_way_484379376","OpenStreetMap","https://www.openstreetmap.org/way/484379376",2026-08-31,"osm",2026-08-31,106.35672823051,20.5028081965302
"osm_way_598142077","Khu công nghiệp Minh Đức","Minh Duc Industrial Zone","Minh Duc Industrial Zone","industrial_park","33","Hung Yen","33","unknown",205.548302531287,,,"polygon","site",1,"osm_way_598142077","OpenStreetMap","https://www.openstreetmap.org/way/598142077",2026-08-31,"osm",2026-08-31,106.134436867991,20.912730446307
"osm_way_1308941469","Khu công nghiệp Minh Quang",,,"industrial_park","33","Hung Yen","33","unknown",143.97037063223,,,"polygon","site",1,"osm_way_1308941469","OpenStreetMap","https://www.openstreetmap.org/way/1308941469",2026-08-31,"osm",2026-08-31,106.118080278628,20.9241658463025
"osm_way_629896123","Khu công nghiệp Nguyễn Đức Cảnh",,,"industrial_park","33","Hung Yen","34","unknown",88.3229294218324,,,"polygon","site",1,"osm_way_629896123","OpenStreetMap","https://www.openstreetmap.org/way/629896123",2026-08-31,"osm",2026-08-31,106.326733899051,20.447961896532
"osm_way_595840992","Khu công nghiệp Phố Nối A",,,"industrial_park","33","Hung Yen","33","unknown",805.136088189159,,,"polygon","site",2,"osm_way_1284411573|osm_way_595840992","OpenStreetMap","https://www.openstreetmap.org/way/595840992",2026-08-31,"osm",2026-08-31,106.018317471038,20.9400299462512
"osm_way_597913405","Khu công nghiệp Phúc Khánh",,,"industrial_park","33","Hung Yen","34","unknown",123.447097128005,,,"polygon","site",1,"osm_way_597913405","OpenStreetMap","https://www.openstreetmap.org/way/597913405",2026-08-31,"osm",2026-08-31,106.311003406351,20.4433499965225
"osm_way_1299254693","Khu công nghiệp Sạch Hưng Yên",,,"industrial_park","33","Hung Yen","33","unknown",134.803586775682,,,"polygon","site",1,"osm_way_1299254693","OpenStreetMap","https://www.openstreetmap.org/way/1299254693",2026-08-31,"osm",2026-08-31,106.044395761248,20.8267820462944
"osm_way_1546662971","Khu công nghiệp số 03",,,"industrial_park","33","Hung Yen","33","unknown",154.165724088232,,,"polygon","site",1,"osm_way_1546662971","OpenStreetMap","https://www.openstreetmap.org/way/1546662971",2026-08-31,"osm",2026-08-31,106.043649545579,20.8350525462954
"osm_relation_21176401","Khu công nghiệp số 05",,,"industrial_park","33","Hung Yen","33","unknown",189.681099466972,,,"polygon","site",1,"osm_relation_21176401","OpenStreetMap","https://www.openstreetmap.org/relation/21176401",2026-08-31,"osm",2026-08-31,106.053188655758,20.8196641962976
